Plot_Name,Event_Date,Event_Date_Txt,Event_Year,Unit_Code,Unit_Group,Subunit_Code,Protocol_Name,Panel,Frame,Cycle,Event_ID,numSeedPlots
NACE-0623,5/22/2019 9:06,20190522,2019,NACE,PISC,PISC,,2,Region,4,20190503082324-913717567.920685,12
NACE-0623,5/12/2015 0:00,20150512,2015,NACE,PISC,PISC,2.2,2,Region,3,{04656B00-3B82-485D-AC35-24090CD05995},12
NACE-0649,9/8/2008 10:23,20080908,2008,NACE,PISC,PISC,1,3,Region,1,{16E7684E-80E0-4F50-ACA1-32B04D0169CA},12
NACE-0649,5/11/2016 0:00,20160511,2016,NACE,PISC,PISC,2.2,3,Region,3,{8EFE0C50-B70C-4E0C-ACB4-EFC98CBE88DF},12
NACE-0649,7/24/2012 0:00,20120724,2012,NACE,PISC,PISC,2.0.1,3,Region,2,{CBDCD8D0-69DA-4442-8097-CC5B4E4C2EF2},12
NACE-0713,6/20/2017 0:00,20170620,2017,NACE,PISC,PISC,2.3,4,Region,3,{1B4A2E77-FA25-42C6-959F-17386150FB35},12
NACE-0713,9/16/2009 9:47,20090916,2009,NACE,PISC,PISC,2,4,Region,1,{C953CA86-5165-4B52-8C54-326B693D81A0},12
NACE-0713,6/21/2013 0:00,20130621,2013,NACE,PISC,PISC,2.0.1,4,Region,2,{EF1D8783-A25A-44BC-A266-BDA48B35EADB},12
PRWI-0012,8/3/2010 10:21,20100803,2010,PRWI,PRWI,na,2.0.1,1,Region,2,{E8AB18F7-6CB7-4AF8-A63B-4D00DDF971EF},12
PRWI-0012,6/27/2014 0:00,20140627,2014,PRWI,PRWI,na,2.1,1,Region,3,{E9A08B32-B56F-41EE-866B-F2FD22982397},12
PRWI-0012,9/14/2006 0:00,20060914,2006,PRWI,PRWI,na,1,1,Region,1,{2FA63866-05CF-43D2-904E-E93E6BA907E5},12
PRWI-0012,8/22/2018 0:00,20180822,2018,PRWI,PRWI,na,2.3,1,Region,4,{74C83B8B-4398-420D-B790-4B505546125C},12
PRWI-0014,8/4/2009 9:29,20090804,2009,PRWI,PRWI,na,2,4,Region,1,{A2C7D725-E34C-4E94-8DF2-3C51FD0A8EFC},12
PRWI-0014,5/4/2017 0:00,20170504,2017,PRWI,PRWI,na,2.3,4,Region,3,{79CAE9E7-F616-46F8-8446-033B7663E0D5},12
PRWI-0014,8/30/2013 0:00,20130830,2013,PRWI,PRWI,na,2.0.1,4,Region,2,{DC3DC95F-B9C7-47D4-A303-24DB8F778E4A},12
PRWI-0020,9/19/2008 10:11,20080919,2008,PRWI,PRWI,na,1,3,Region,1,{0C80242D-FBB9-4A1B-A6DF-D586BFD2E60D},12
PRWI-0020,6/24/2016 0:00,20160624,2016,PRWI,PRWI,na,2.2,3,Region,3,{FC6456E9-D6C0-4691-A2A9-F7BBAEA56041},12
PRWI-0020,8/22/2012 0:00,20120822,2012,PRWI,PRWI,na,2.0.1,3,Region,2,{FF2E35C8-A448-4596-9380-524F0A6120AE},12
PRWI-0025,7/8/2019 9:34,20190708,2019,PRWI,PRWI,na,,2,Region,4,20190503083048-404834151.268005,12
PRWI-0025,7/1/2011 9:17,20110701,2011,PRWI,PRWI,na,2.0.1,2,Region,2,{F99F992B-A1DA-46F5-AA20-D5B31ECA25A6},12
PRWI-0025,9/12/2007 14:08,20070912,2007,PRWI,PRWI,na,1,2,Region,1,{28A929F8-8D40-4B44-96E6-CDD8080161AE},12
PRWI-0025,5/27/2015 0:00,20150527,2015,PRWI,PRWI,na,2.2,2,Region,3,{CAA02ABF-BFD5-426A-A1BE-25A8969552D2},12
PRWI-0028,6/19/2013 0:00,20130619,2013,PRWI,PRWI,na,2.0.1,4,Region,2,{324218FC-2D83-40ED-AB68-873BA542892F},12
PRWI-0028,7/18/2017 0:00,20170718,2017,PRWI,PRWI,na,2.3,4,Region,3,{F49E5F86-5144-4FBE-9269-40312FE548C9},12
PRWI-0028,8/14/2009 9:37,20090814,2009,PRWI,PRWI,na,2,4,Region,1,{EA285D89-1B79-44E4-BC51-0C4BCB5FAA34},12
PRWI-0039,9/12/2007 9:51,20070912,2007,PRWI,PRWI,na,1,2,Region,1,{EF9D4E54-614C-46A6-915E-3CFF7D321349},12
PRWI-0039,7/26/2011 9:11,20110726,2011,PRWI,PRWI,na,2.0.1,2,Region,2,{CF28F68B-C6F2-4F3B-A37A-218CD76FCCBF},12
PRWI-0039,6/2/2015 0:00,20150602,2015,PRWI,PRWI,na,2.2,2,Region,3,{E7EB29ED-BFE2-4358-998B-714806870AC6},12
PRWI-0039,7/15/2019 0:00,20190715,2019,PRWI,PRWI,na,,2,Region,4,20190715121944-540913581.848145,12
PRWI-0041,7/26/2011 11:27,20110726,2011,PRWI,PRWI,na,2.0.1,2,Region,2,{E64064F4-A9A1-445E-A4CE-DAFA5C4A4CE8},12
PRWI-0041,7/9/2019 0:00,20190709,2019,PRWI,PRWI,na,,2,Region,4,20190709094446-162821590.900421,12
PRWI-0041,9/12/2007 12:04,20070912,2007,PRWI,PRWI,na,1,2,Region,1,{AAA9A4F3-CF9C-4C5F-9564-17281BEFAE50},12
PRWI-0041,6/2/2015 0:00,20150602,2015,PRWI,PRWI,na,2.2,2,Region,3,{C398553F-E039-4E41-820E-646399B30DC7},12
PRWI-0051,9/10/2010 9:41,20100910,2010,PRWI,PRWI,na,2.0.1,1,Region,2,{7EA5CDC7-B245-427A-A785-48639166EC05},12
PRWI-0051,8/13/2018 0:00,20180813,2018,PRWI,PRWI,na,2.3,1,Region,4,{B584F857-E80C-4C52-A908-598BE8B6942A},12
PRWI-0051,9/15/2006 0:00,20060915,2006,PRWI,PRWI,na,1,1,Region,1,{881E84A3-6414-4D00-9DB5-FEDAB7D4AD81},12
PRWI-0051,6/12/2014 0:00,20140612,2014,PRWI,PRWI,na,2.1,1,Region,3,{7EED78A1-B014-4A56-92AD-5C40C18F1263},12
PRWI-0053,9/19/2008 12:00,20080919,2008,PRWI,PRWI,na,1,3,Region,1,{6725D918-1513-48DB-AD0E-9D775F059515},12
PRWI-0053,7/26/2016 0:00,20160726,2016,PRWI,PRWI,na,2.2,3,Region,3,{75C4CE09-A65C-4F84-A72D-E23D9FD34046},12
PRWI-0053,9/4/2012 0:00,20120904,2012,PRWI,PRWI,na,2.0.1,3,Region,2,{1324F14E-A131-466C-AE2E-0F6A0204A1D3},12
PRWI-0055,8/18/2009 10:31,20090818,2009,PRWI,PRWI,na,2,4,Region,1,{5E68E8EF-6AA0-4757-9CF6-9291829B6DB9},12
PRWI-0055,7/22/2013 0:00,20130722,2013,PRWI,PRWI,na,2.0.1,4,Region,2,{D055D43D-218B-47AB-ACDB-B53C94538269},12
PRWI-0055,7/24/2017 0:00,20170724,2017,PRWI,PRWI,na,2.3,4,Region,3,{8D1CA33E-8177-4910-AC0E-40D5BA1306F0},12
PRWI-0060,6/24/2013 0:00,20130624,2013,PRWI,PRWI,na,2.0.1,4,Region,2,{0E26D70F-4AA6-43A8-B77B-7B83239BF4C6},12
PRWI-0060,8/4/2009 0:00,20090804,2009,PRWI,PRWI,na,2,4,Region,1,{30A5A225-4A54-446B-95DF-6BBEBEC29887},12
PRWI-0060,5/9/2017 0:00,20170509,2017,PRWI,PRWI,na,2.3,4,Region,3,{14922B85-E1E3-4AC0-BA3F-BC86917A503D},12
PRWI-0062,7/12/2010 9:45,20100712,2010,PRWI,PRWI,na,2.0.1,1,Region,2,{B165C4C5-B0C1-4C71-B385-7FFDC56855F2},12
PRWI-0062,9/12/2006 0:00,20060912,2006,PRWI,PRWI,na,1,1,Region,1,{D6B80A12-BB70-445F-A486-487FD67D7A0D},12
PRWI-0062,7/24/2014 0:00,20140724,2014,PRWI,PRWI,na,2.1,1,Region,3,{66E1463C-B68F-4056-B983-0EF6B64C1C82},12
PRWI-0062,8/17/2018 0:00,20180817,2018,PRWI,PRWI,na,2.3,1,Region,4,{2CB98481-C7B1-4901-B1B1-8C05653F6885},12
PRWI-0064,7/26/2016 0:00,20160726,2016,PRWI,PRWI,na,2.2,3,Region,3,{B03126DE-B922-4ED9-9A26-40C17278DE49},12
PRWI-0064,9/7/2012 0:00,20120907,2012,PRWI,PRWI,na,2.0.1,3,Region,2,{1DFFCCD4-1102-4AE0-8244-BB8D114D70DA},12
PRWI-0064,9/9/2008 12:02,20080909,2008,PRWI,PRWI,na,1,3,Region,1,{CAA177D8-4852-4FC8-B04C-47B46B0553EF},12
PRWI-0069,8/1/2008 10:30,20080801,2008,PRWI,PRWI,na,1,3,Region,1,{80A75604-3EA4-4933-9E1B-5B524DFE7DE6},12
PRWI-0069,7/13/2016 0:00,20160713,2016,PRWI,PRWI,na,2.2,3,Region,3,{B852CD48-975C-4340-9C19-B889C1C23663},12
PRWI-0069,8/1/2012 0:00,20120801,2012,PRWI,PRWI,na,2.0.1,3,Region,2,{D84BA226-B32D-4146-A89A-3F1E5FC75118},12
PRWI-0075,8/17/2018 0:00,20180817,2018,PRWI,PRWI,na,2.3,1,Region,4,{20C1C357-C310-419E-9D7A-AC598889CA11},12
PRWI-0075,9/3/2010 9:16,20100903,2010,PRWI,PRWI,na,2.0.1,1,Region,2,{6D3DD75E-D101-491F-93CA-A51045EE1FCF},12
PRWI-0075,9/6/2006 0:00,20060906,2006,PRWI,PRWI,na,1,1,Region,1,{C3921D59-A0E4-460C-95F7-EC81567F36C9},12
PRWI-0075,7/24/2014 0:00,20140724,2014,PRWI,PRWI,na,2.1,1,Region,3,{E4F33CF4-0D4C-4695-80FD-6617F604313D},12
PRWI-0079,7/17/2017 0:00,20170717,2017,PRWI,PRWI,na,2.3,4,Region,3,{66596FA1-1C35-4881-849F-EE5F57DDA32B},12
PRWI-0079,6/19/2013 0:00,20130619,2013,PRWI,PRWI,na,2.0.1,4,Region,2,{C58758E0-3871-4D0E-B403-C889624A8E0D},12
PRWI-0079,7/16/2009 10:00,20090716,2009,PRWI,PRWI,na,2,4,Region,1,{DEFB4C7D-F3AC-43FC-B65D-6B5242238948},12
PRWI-0080,9/15/2006 0:00,20060915,2006,PRWI,PRWI,na,1,1,Region,1,{DC30069D-0711-4AAF-BDC2-601273C91331},12
PRWI-0080,8/13/2018 0:00,20180813,2018,PRWI,PRWI,na,2.3,1,Region,4,{ED2DC797-524D-4229-B673-9EAC7B4ADB9A},12
PRWI-0080,6/23/2014 0:00,20140623,2014,PRWI,PRWI,na,2.1,1,Region,3,{272029AF-4016-405E-BED2-A5D2EA0727C4},12
PRWI-0080,7/29/2010 11:57,20100729,2010,PRWI,PRWI,na,2.0.1,1,Region,2,{98706B72-C773-40CD-9BAD-BCAD93833736},12
PRWI-0082,8/14/2009 12:39,20090814,2009,PRWI,PRWI,na,2,4,Region,1,{B3571BBF-17E8-4806-A74C-5AD46BF066E7},12
PRWI-0082,7/18/2017 0:00,20170718,2017,PRWI,PRWI,na,2.3,4,Region,3,{52EE182E-2090-431F-9014-BFFBBF8AF51F},12
PRWI-0082,8/6/2013 0:00,20130806,2013,PRWI,PRWI,na,2.0.1,4,Region,2,{74FA18D6-1E34-44D1-90F6-D91107584BD0},12
PRWI-0085,8/5/2014 0:00,20140805,2014,PRWI,PRWI,na,2.1,1,Region,3,{497D6F27-E20F-4262-9D54-AC92B44D1F44},12
PRWI-0085,7/27/2010 11:35,20100727,2010,PRWI,PRWI,na,2.0.1,1,Region,2,{9A3F75FC-D67B-483F-8D38-3D56097A8D23},12
PRWI-0085,9/11/2006 0:00,20060911,2006,PRWI,PRWI,na,1,1,Region,1,{29BDA21B-BDAD-4389-A89A-4D394F167FF7},12
PRWI-0085,8/14/2018 0:00,20180814,2018,PRWI,PRWI,na,2.3,1,Region,4,{31B465EA-9B4D-4B64-9862-853FCD105A54},12
PRWI-0090,6/24/2013 0:00,20130624,2013,PRWI,PRWI,na,2.0.1,4,Region,2,{AC9ED54B-B673-42DB-9C59-87C121A44EAF},12
PRWI-0090,8/5/2009 9:54,20090805,2009,PRWI,PRWI,na,2,4,Region,1,{8B896270-AA69-4BB2-AE38-453AAEE862EC},12
PRWI-0090,5/15/2017 0:00,20170515,2017,PRWI,PRWI,na,2.3,4,Region,3,{290078A9-FADD-4887-AD58-E47F54926ABF},12
PRWI-0093,8/21/2018 0:00,20180821,2018,PRWI,PRWI,na,2.3,1,Region,4,{E6F86414-2FB4-4A9E-A2AF-FD277773C809},12
PRWI-0093,9/6/2006 0:00,20060906,2006,PRWI,PRWI,na,1,1,Region,1,{00188D03-89ED-4248-BAB5-BEE8653831A4},12
PRWI-0093,6/4/2014 0:00,20140604,2014,PRWI,PRWI,na,2.1,1,Region,3,{BD1004A6-FD20-4227-AE48-CAB3535C9942},12
PRWI-0093,7/12/2010 12:00,20100712,2010,PRWI,PRWI,na,2.0.1,1,Region,2,{966C2A59-BBB5-42ED-9F64-2FEA17E9DA7F},12
PRWI-0096,8/1/2012 0:00,20120801,2012,PRWI,PRWI,na,2.0.1,3,Region,2,{33B3538F-9BF9-49A1-848D-2141ED9BEA25},12
PRWI-0096,9/9/2008 10:09,20080909,2008,PRWI,PRWI,na,1,3,Region,1,{11E8D8FA-AF22-4790-A00C-18B26762590B},12
PRWI-0096,8/5/2016 0:00,20160805,2016,PRWI,PRWI,na,2.2,3,Region,3,{C71FF4F7-5843-48D6-8180-90BBFC9F5965},12
PRWI-0097,8/16/2019 0:00,20190816,2019,PRWI,PRWI,na,,2,Region,4,20190816095504-533424019.813538,12
PRWI-0097,9/7/2007 10:33,20070907,2007,PRWI,PRWI,na,1,2,Region,1,{CB86373A-ED93-491A-8F3C-D41AA7B4CA42},12
PRWI-0097,7/27/2011 9:27,20110727,2011,PRWI,PRWI,na,2.0.1,2,Region,2,{E4FCFA72-3CE9-46EB-9196-401C004EABD6},12
PRWI-0097,6/10/2015 0:00,20150610,2015,PRWI,PRWI,na,2.2,2,Region,3,{47582F62-212C-464E-B529-9C46A386E2E3},12
PRWI-0111,6/27/2013 0:00,20130627,2013,PRWI,PRWI,na,2.0.1,4,Region,2,{5666AD04-0864-4A45-A77A-DB328D74042A},12
PRWI-0111,6/2/2017 0:00,20170602,2017,PRWI,PRWI,na,2.3,4,Region,3,{3C995F70-06F9-4479-A194-7B12C3771505},12
PRWI-0111,6/25/2009 9:02,20090625,2009,PRWI,PRWI,na,2,4,Region,1,{8B9CB58F-1123-4132-9334-B8C4216E3FF3},12
PRWI-0120,6/18/2015 0:00,20150618,2015,PRWI,PRWI,na,2.2,2,Region,3,{B49E2CCA-930A-496E-9609-8027A9A79F26},12
PRWI-0120,9/5/2007 13:43,20070905,2007,PRWI,PRWI,na,1,2,Region,1,{B378548A-8CE9-43C7-B3EA-F854D9D7F6D1},12
PRWI-0120,7/16/2019 9:32,20190716,2019,PRWI,PRWI,na,,2,Region,4,20190503083337-489894747.73407,12
PRWI-0120,7/28/2011 9:48,20110728,2011,PRWI,PRWI,na,2.0.1,2,Region,2,{E5F575C5-D31C-40FA-855C-228B53182317},12
PRWI-0124,8/20/2008 10:24,20080820,2008,PRWI,PRWI,na,1,3,Region,1,{9FD808BD-B954-4F7A-872E-D0588282C8F0},12
PRWI-0124,9/26/2012 0:00,20120926,2012,PRWI,PRWI,na,2.0.1,3,Region,2,{A79F108C-8082-4DB0-A026-CAD8B29F6FA5},12
PRWI-0124,6/13/2016 0:00,20160613,2016,PRWI,PRWI,na,2.2,3,Region,3,{58268599-1878-4274-8034-F1F3AF3F3EA3},12
PRWI-0125,6/13/2016 0:00,20160613,2016,PRWI,PRWI,na,2.2,3,Region,3,{306E4F07-154F-463A-9A51-D906D91E9938},12
PRWI-0125,8/20/2008 13:05,20080820,2008,PRWI,PRWI,na,1,3,Region,1,{8F60846F-369E-4F66-A22F-6B503C351485},12
PRWI-0125,9/26/2012 0:00,20120926,2012,PRWI,PRWI,na,2.0.1,3,Region,2,{6C98B722-7AD1-43BF-BA9A-C44416EC265E},12
PRWI-0126,7/7/2009 9:33,20090707,2009,PRWI,PRWI,na,2,4,Region,1,{1DF38433-70A4-4D03-9EC0-B00DFACEBDD4},12
PRWI-0126,5/31/2017 0:00,20170531,2017,PRWI,PRWI,na,2.3,4,Region,3,{7160AD86-4BB1-4900-B99D-83385A63F067},12
PRWI-0126,7/23/2013 0:00,20130723,2013,PRWI,PRWI,na,2.0.1,4,Region,2,{1B9D84E7-CF5A-4036-9D0E-A7B5BD19C3EC},12
PRWI-0129,6/15/2016 0:00,20160615,2016,PRWI,PRWI,na,2.2,3,Region,3,{05E1262A-BE8A-4C8D-A6F8-7578CBCD30E3},12
PRWI-0129,7/23/2012 0:00,20120723,2012,PRWI,PRWI,na,2.0.1,3,Region,2,{C5DB59B5-2EDD-4BEC-9ADF-5D76910128B7},12
PRWI-0129,9/15/2008 9:42,20080915,2008,PRWI,PRWI,na,1,3,Region,1,{EF43BE65-C90E-49F1-8CA1-4DC649D9EC71},12
PRWI-0132,9/15/2008 12:15,20080915,2008,PRWI,PRWI,na,1,3,Region,1,{9C32757C-6E57-4FE6-A2B9-3C17C86A15BE},12
PRWI-0132,7/23/2012 0:00,20120723,2012,PRWI,PRWI,na,2.0.1,3,Region,2,{2F63E89A-ABAE-4895-8F13-C40B6680E643},12
PRWI-0132,6/15/2016 0:00,20160615,2016,PRWI,PRWI,na,2.2,3,Region,3,{EAA00C6F-D4E3-46AE-86E2-09F931D045EC},12
PRWI-0143,6/21/2019 0:00,20190621,2019,PRWI,PRWI,na,,2,Region,4,20190503083549-257267653.942108,12
PRWI-0143,7/13/2011 9:56,20110713,2011,PRWI,PRWI,na,2.0.1,2,Region,2,{C391B3BB-ED23-4C15-AF27-ABA2BE819E09},12
PRWI-0143,6/18/2015 0:00,20150618,2015,PRWI,PRWI,na,2.2,2,Region,3,{72BA958E-0AF5-42DA-A492-DB851277CBB6},12
PRWI-0143,9/5/2007 11:20,20070905,2007,PRWI,PRWI,na,1,2,Region,1,{926FC4C4-7213-4ACD-9A70-5A1DE4EB72F7},0
PRWI-0144,6/1/2016 0:00,20160601,2016,PRWI,PRWI,na,2.2,3,Region,3,{FCC44A99-B2AA-4354-8F81-F521FCAB8937},12
PRWI-0144,8/29/2012 0:00,20120829,2012,PRWI,PRWI,na,2.0.1,3,Region,2,{F75A7762-E79E-4A0D-809A-AF1B97BD0479},12
PRWI-0144,9/23/2008 10:19,20080923,2008,PRWI,PRWI,na,1,3,Region,1,{B3DEA69F-60A4-4E47-86A9-6408778CC0FE},12
PRWI-0145,9/11/2006 0:00,20060911,2006,PRWI,PRWI,na,1,1,Region,1,{0133131E-D694-4F35-A20E-D63D8B1480B4},12
PRWI-0145,8/5/2014 0:00,20140805,2014,PRWI,PRWI,na,2.1,1,Region,3,{7A976018-7CCC-4962-8118-54499B877EEF},12
PRWI-0145,9/29/2010 10:54,20100929,2010,PRWI,PRWI,na,2.0.1,1,Region,2,{B787CA8F-BEC0-4606-BC20-4574FC13BAAE},12
PRWI-0145,9/10/2018 0:00,20180910,2018,PRWI,PRWI,na,2.3,1,Region,4,{4B0A793C-8D62-4409-9DC0-CDF01BEC9AF2},12
PRWI-0147,6/1/2017 0:00,20170601,2017,PRWI,PRWI,na,2.3,4,Region,3,{93C24F2B-A0EC-458E-8EE5-79A5201D6FCD},12
PRWI-0147,7/23/2013 0:00,20130723,2013,PRWI,PRWI,na,2.0.1,4,Region,2,{9FF778F4-519B-4DF6-A2AF-9A4149BB2CC6},12
PRWI-0147,7/7/2009 12:21,20090707,2009,PRWI,PRWI,na,2,4,Region,1,{99C973DE-DDEB-4431-99BB-E2651223AB90},12
PRWI-0149,8/17/2009 13:16,20090817,2009,PRWI,PRWI,na,2,4,Region,1,{BBE47D14-61FC-4A7E-AAD3-5E8260633651},12
PRWI-0149,8/9/2013 0:00,20130809,2013,PRWI,PRWI,na,2.0.1,4,Region,2,{8620974A-2BF5-4A0B-9ADA-FBAE32781FF3},12
PRWI-0149,9/12/2017 0:00,20170912,2017,PRWI,PRWI,na,2.3,4,Region,3,{33771989-2387-4C24-A8A3-A5579DFC63F6},12
PRWI-0164,7/10/2013 0:00,20130710,2013,PRWI,PRWI,na,2.0.1,4,Region,2,{85ACE69F-6501-44FC-A61B-E528EE35BAE7},12
PRWI-0164,7/28/2009 10:16,20090728,2009,PRWI,PRWI,na,2,4,Region,1,{70288837-64D2-4EEC-A6D2-D6F03EB0E602},12
PRWI-0164,9/8/2017 0:00,20170908,2017,PRWI,PRWI,na,2.3,4,Region,3,{2B6621C4-F638-44DA-A97B-C7E272047FA7},12
PRWI-0168,7/12/2013 0:00,20130712,2013,PRWI,PRWI,na,2.0.1,4,Region,2,{79B811A1-3071-4DA4-86E8-ECFE3BAB20DC},12
PRWI-0168,7/23/2009 12:56,20090723,2009,PRWI,PRWI,na,2,4,Region,1,{17E78E73-799E-4C2C-A7BA-883D3360C21B},12
PRWI-0168,5/24/2017 0:00,20170524,2017,PRWI,PRWI,na,2.3,4,Region,3,{D711A275-51ED-4AA7-87D6-02402F4A54B4},12
PRWI-0173,7/5/2018 0:00,20180705,2018,PRWI,PRWI,na,2.3,1,Region,4,{7E946F37-65C4-4A41-9A67-55B64B4CFD9E},12
PRWI-0173,8/27/2010 12:18,20100827,2010,PRWI,PRWI,na,2.0.1,1,Region,2,{0A68484F-8912-4BD3-99BB-FBD6C140D63F},12
PRWI-0173,8/24/2006 0:00,20060824,2006,PRWI,PRWI,na,1,1,Region,1,{727EFFBC-B2FF-45D0-8CB8-9CC65B795908},12
PRWI-0173,8/18/2014 0:00,20140818,2014,PRWI,PRWI,na,2.1,1,Region,3,{B72FAEB5-FBCB-48B7-8B00-B6F3BDD439DA},12
PRWI-0175,8/15/2014 0:00,20140815,2014,PRWI,PRWI,na,2.1,1,Region,3,{38ABC4DD-53CD-48B0-9642-218F3A43D6EB},12
PRWI-0175,7/15/2010 10:23,20100715,2010,PRWI,PRWI,na,2.0.1,1,Region,2,{B5D219F4-E2F8-49BD-AB7B-E8D08DBED7D7},12
PRWI-0175,9/11/2018 0:00,20180911,2018,PRWI,PRWI,na,2.3,1,Region,4,{D59F7027-D7DF-4E22-9052-0C199DA32FBB},12
PRWI-0175,8/24/2006 0:00,20060824,2006,PRWI,PRWI,na,1,1,Region,1,{FBE732DF-018A-45F2-B798-4BC1F8D7FEB0},12
PRWI-0181,6/4/2014 0:00,20140604,2014,PRWI,PRWI,na,2.1,1,Region,3,{34A6FBE1-B6CE-4126-8BF3-F046C0574F10},12
PRWI-0181,8/28/2006 0:00,20060828,2006,PRWI,PRWI,na,1,1,Region,1,{F189117E-22CF-4B51-8C5B-06FA6E02C786},12
PRWI-0181,7/13/2010 13:15,20100713,2010,PRWI,PRWI,na,2.0.1,1,Region,2,{B887509D-D1F3-406B-8AF0-F4EA1459712B},12
PRWI-0181,8/1/2018 0:00,20180801,2018,PRWI,PRWI,na,2.3,1,Region,4,{F61BF918-DFF3-4C79-8E3C-3D104177DF9A},12
PRWI-0189,9/6/2007 12:35,20070906,2007,PRWI,PRWI,na,1,2,Region,1,{F1A26B4E-472E-40FC-9643-25C75B2CCA0F},12
PRWI-0189,6/21/2019 0:00,20190621,2019,PRWI,PRWI,na,,2,Region,4,20190621091519-530212521.55304,12
PRWI-0189,6/9/2015 0:00,20150609,2015,PRWI,PRWI,na,2.2,2,Region,3,{2957A5A9-4DC9-4977-AC7E-3CC9B3AC70AB},12
PRWI-0189,7/11/2011 12:49,20110711,2011,PRWI,PRWI,na,2.0.1,2,Region,2,{AE3DE284-1853-4535-80E8-DEB4EE721A5E},12
PRWI-0195,7/10/2013 0:00,20130710,2013,PRWI,PRWI,na,2.0.1,4,Region,2,{D888E560-33F6-4920-A195-65847869389F},12
PRWI-0195,7/23/2009 9:55,20090723,2009,PRWI,PRWI,na,2,4,Region,1,{9F3819AE-B43B-486D-92D3-0D0CB852A76B},12
PRWI-0195,5/24/2017 0:00,20170524,2017,PRWI,PRWI,na,2.3,4,Region,3,{8CD9E303-3D80-4792-94DA-EB43CA384AA7},12
PRWI-0196,9/13/2012 0:00,20120913,2012,PRWI,PRWI,na,2.0.1,3,Region,2,{19E930B1-3843-467E-8985-541D3E4B4B73},12
PRWI-0196,5/31/2016 0:00,20160531,2016,PRWI,PRWI,na,2.2,3,Region,3,{16055C69-AC49-4A0F-BF2D-33E5DE3AF861},12
PRWI-0196,6/27/2008 10:48,20080627,2008,PRWI,PRWI,na,1,3,Region,1,{C9E4DD71-6440-421F-8376-1788B5D9205E},12
PRWI-0199,8/27/2010 9:24,20100827,2010,PRWI,PRWI,na,2.0.1,1,Region,2,{2BAAA18C-72F1-43E9-A6EF-FB76FE086937},12
PRWI-0199,8/18/2014 0:00,20140818,2014,PRWI,PRWI,na,2.1,1,Region,3,{2FF4F8F7-9E50-4245-A0C6-6948936696EA},12
PRWI-0199,8/23/2006 0:00,20060823,2006,PRWI,PRWI,na,1,1,Region,1,{AFEC5077-378E-4209-AA2E-851D3693832A},12
PRWI-0199,7/5/2018 0:00,20180705,2018,PRWI,PRWI,na,2.3,1,Region,4,{C4C69C72-29AA-4802-A353-F531199384F7},12
PRWI-0206,6/7/2011 9:10,20110607,2011,PRWI,PRWI,na,2.0.1,2,Region,2,{FC35B325-12C8-4B24-B0FA-8C9F138B921C},12
PRWI-0206,8/20/2015 0:00,20150820,2015,PRWI,PRWI,na,2.2,2,Region,3,{04B8B13E-00EB-4477-8B41-146B16BFCB83},12
PRWI-0206,9/19/2007 12:46,20070919,2007,PRWI,PRWI,na,1,2,Region,1,{A79DED13-B543-4F5E-B4D4-7FDEF4B297F9},12
PRWI-0206,7/29/2019 13:16,20190729,2019,PRWI,PRWI,na,,2,Region,4,20190503083829-533424019.813538,12
PRWI-0223,8/31/2006 0:00,20060831,2006,PRWI,PRWI,na,1,1,Region,1,{C7D99BCC-8D71-480D-B799-4D0965CE170A},12
PRWI-0223,6/2/2010 9:56,20100602,2010,PRWI,PRWI,na,2.0.1,1,Region,2,{E9D422E0-60F5-4728-AA94-FC749A3FAAC0},12
PRWI-0223,8/30/2018 0:00,20180830,2018,PRWI,PRWI,na,2.3,1,Region,4,{E130750D-00B7-4AC4-A031-34B2EC2C21E6},12
PRWI-0223,8/25/2014 0:00,20140825,2014,PRWI,PRWI,na,2.1,1,Region,3,{C484BAE5-5FEB-4EDA-BFB4-63071EC017BA},12
PRWI-0227,6/24/2019 0:00,20190624,2019,PRWI,PRWI,na,,2,Region,4,20190624094957-533424019.813538,12
PRWI-0227,6/16/2011 9:47,20110616,2011,PRWI,PRWI,na,2.0.1,2,Region,2,{C3E97B99-69D0-494F-9341-A7BCD246B673},12
PRWI-0227,8/14/2007 9:56,20070814,2007,PRWI,PRWI,na,1,2,Region,1,{2EBE1A36-648E-47AD-B810-158B7F5934B5},12
PRWI-0227,6/29/2015 0:00,20150629,2015,PRWI,PRWI,na,2.2,2,Region,3,{693C6C94-9199-4BBC-81EE-216754404F13},12
PRWI-0233,8/1/2018 0:00,20180801,2018,PRWI,PRWI,na,2.3,1,Region,4,{5149B53E-C673-42F0-B86A-EAD7131E0710},12
PRWI-0233,6/11/2014 0:00,20140611,2014,PRWI,PRWI,na,2.1,1,Region,3,{68F00E5E-9C7F-4B04-8F50-FDFE62A0ACFF},12
PRWI-0233,8/29/2006 0:00,20060829,2006,PRWI,PRWI,na,1,1,Region,1,{EC2EF7E6-6212-47CD-9D80-BD0E7EA8E0D5},12
PRWI-0233,7/13/2010 9:40,20100713,2010,PRWI,PRWI,na,2.0.1,1,Region,2,{04E2AB1E-2A4F-45ED-A4A5-97202EF16318},12
PRWI-0238,8/21/2018 0:00,20180821,2018,PRWI,PRWI,na,2.3,1,Region,4,{17ABE4A8-B218-40E3-B2C7-D38DA9A39A8A},12
