Latin_Name,NCRN_Common,Common,Family,Genus,Species,TSN,Favorite,Woody,Herbaceous,Targeted_Herb,Tree,Shrub,Vine,Exotic
Cucurbita maxima,winter squash,winter squash,Cucurbitaceae,Cucurbita,maxima,22369,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Cucurbita moschata,crookneck squash,crookneck squash,Cucurbitaceae,Cucurbita,moschata,22370,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Cucurbita pepo,field pumpkin,field pumpkin,Cucurbitaceae,Cucurbita,pepo,22373,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Cucurbita pepo var. ovifera,field pumpkin,field pumpkin,Cucurbitaceae,Cucurbita,pepo,527580,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Cucurbita pepo var. pepo,field pumpkin,field pumpkin,Cucurbitaceae,Cucurbita,pepo,527581,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Cucurbitaceae,gourd family,gourd family,Cucurbitaceae,,,22337,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Cunila sp.,cunila,cunila,Lamiaceae,Cunila,,32482,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Cunila origanoides,common dittany,common dittany,Lamiaceae,Cunila,origanoides,32483,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Cuphea sp.,waxweed,waxweed,Lythraceae,Cuphea,,27094,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Cuphea viscosissima,blue waxweed,blue waxweed,Lythraceae,Cuphea,viscosissima,501842,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Cupressaceae,,,Cupressaceae,,,18042,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Cuscuta sp.,dodder,dodder,Cuscutaceae,Cuscuta,,30710,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Cuscuta cephalanthi,buttonbush dodder,buttonbush dodder,Cuscutaceae,Cuscuta,cephalanthi,30724,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Cuscuta compacta,compact dodder,compact dodder,Cuscutaceae,Cuscuta,compacta,30725,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Cuscuta compacta var. compacta,compact dodder,compact dodder,Cuscutaceae,Cuscuta,compacta,527589,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Cuscuta coryli,hazel dodder,hazel dodder,Cuscutaceae,Cuscuta,coryli,501845,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Cuscuta epilinum,flax dodder,flax dodder,Cuscutaceae,Cuscuta,epilinum,30728,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Cuscuta epithymum,clover dodder,clover dodder,Cuscutaceae,Cuscuta,epithymum,30729,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Cuscuta gronovii,scaldweed,scaldweed,Cuscutaceae,Cuscuta,gronovii,30712,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Cuscuta gronovii var. gronovii,scaldweed,scaldweed,Cuscutaceae,Cuscuta,gronovii,527594,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Cuscuta indecora,bigseed alfalfa dodder,bigseed alfalfa dodder,Cuscutaceae,Cuscuta,indecora,501849,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Cuscuta indecora var. neuropetala,bigseed dodder,bigseed dodder,Cuscutaceae,Cuscuta,indecora,527598,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Cuscuta obtusiflora,Peruvian dodder,Peruvian dodder,Cuscutaceae,Cuscuta,obtusiflora,30742,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Cuscuta obtusiflora var. glandulosa,Peruvian dodder,Peruvian dodder,Cuscutaceae,Cuscuta,obtusiflora,527600,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Cuscuta pentagona,fiveangled dodder,fiveangled dodder,Cuscutaceae,Cuscuta,pentagona,30745,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Cuscuta pentagona var. pentagona,fiveangled dodder,fiveangled dodder,Cuscutaceae,Cuscuta,pentagona,527603,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Cuscuta polygonorum,smartweed dodder,smartweed dodder,Cuscutaceae,Cuscuta,polygonorum,30747,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Cuscuta rostrata,beaked dodder,beaked dodder,Cuscutaceae,Cuscuta,rostrata,30713,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Cuscutaceae,,,Cuscutaceae,,,30894,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Cycloloma sp.,cycloloma,cycloloma,Chenopodiaceae,Cycloloma,,20684,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Cycloloma atriplicifolium,winged pigweed,winged pigweed,Chenopodiaceae,Cycloloma,atriplicifolium,20685,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Cyclospermum sp.,marsh parsley,marsh parsley,Apiaceae,Cyclospermum,,500889,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Cyclospermum leptophyllum,marsh parsley,marsh parsley,Apiaceae,Cyclospermum,leptophyllum,507572,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Cydonia sp.,cydonia,cydonia,Rosaceae,Cydonia,,25158,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Cydonia oblonga,quince,quince,Rosaceae,Cydonia,oblonga,25159,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Cymbalaria sp.,cymbalaria,cymbalaria,Scrophulariaceae,Cymbalaria,,33578,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Cymbalaria muralis,Kenilworth ivy,Kenilworth ivy,Scrophulariaceae,Cymbalaria,muralis,33579,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Cymophyllus sp.,cymophyllus,cymophyllus,Cyperaceae,Cymophyllus,,40333,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Cymophyllus fraserianus,Fraser's cymophyllus,Fraser's cymophyllus,Cyperaceae,Cymophyllus,fraserianus,501874,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Cynanchum sp.,swallow-wort,swallow-wort,Asclepiadaceae,Cynanchum,,500233,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Cynanchum laeve,honeyvine,honeyvine,Asclepiadaceae,Cynanchum,laeve,501893,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Cynanchum louiseae,Louise's swallow-wort,Louise's swallow-wort,Asclepiadaceae,Cynanchum,louiseae,506929,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Cynanchum rossicum,European swallow-wort,European swallow-wort,Asclepiadaceae,Cynanchum,rossicum,501902,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Cynodon sp.,Bermudagrass,Bermudagrass,Poaceae,Cynodon,,41616,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Cynodon dactylon,Bermudagrass,Bermudagrass,Poaceae,Cynodon,dactylon,41619,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Cynoglossum sp.,hound's tongue,hound's tongue,Boraginaceae,Cynoglossum,,31885,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Cynoglossum officinale,gypsyflower,gypsyflower,Boraginaceae,Cynoglossum,officinale,31890,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Cynoglossum virginianum,wild comfrey,wild comfrey,Boraginaceae,Cynoglossum,virginianum,31891,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Cynoglossum virginianum var. boreale,wild comfrey,wild comfrey,Boraginaceae,Cynoglossum,virginianum,527624,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Cynoglossum virginianum var. virginianum,wild comfrey,wild comfrey,Boraginaceae,Cynoglossum,virginianum,527625,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Cynosurus sp.,dogstail grass,dogstail grass,Poaceae,Cynosurus,,41623,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Cynosurus cristatus,crested dogstail grass,crested dogstail grass,Poaceae,Cynosurus,cristatus,41624,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Cynosurus echinatus,bristly dogstail grass,bristly dogstail grass,Poaceae,Cynosurus,echinatus,41625,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Cyperaceae,,,Cyperaceae,,,39357,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Cyperus sp.,flatsedge,flatsedge,Cyperaceae,Cyperus,,39882,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Cyperus acuminatus,tapertip flatsedge,tapertip flatsedge,Cyperaceae,Cyperus,acuminatus,39883,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Cyperus aggregatus,inflatedscale flatsedge,inflatedscale flatsedge,Cyperaceae,Cyperus,aggregatus,501912,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Cyperus amuricus,Asian flatsedge,Asian flatsedge,Cyperaceae,Cyperus,amuricus,39906,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Cyperus bipartitus,slender flatsedge,slender flatsedge,Cyperaceae,Cyperus,bipartitus,501914,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Cyperus compressus,poorland flatsedge,poorland flatsedge,Cyperaceae,Cyperus,compressus,39913,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Cyperus croceus,Baldwin's flatsedge,Baldwin's flatsedge,Cyperaceae,Cyperus,croceus,501917,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Cyperus dentatus,toothed flatsedge,toothed flatsedge,Cyperaceae,Cyperus,dentatus,39884,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Cyperus diandrus,umbrella flatsedge,umbrella flatsedge,Cyperaceae,Cyperus,diandrus,39885,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Cyperus difformis,variable flatsedge,variable flatsedge,Cyperaceae,Cyperus,difformis,39915,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Cyperus echinatus,globe flatsedge,globe flatsedge,Cyperaceae,Cyperus,echinatus,501920,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Cyperus eragrostis,tall flatsedge,tall flatsedge,Cyperaceae,Cyperus,eragrostis,39920,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Cyperus erythrorhizos,redroot flatsedge,redroot flatsedge,Cyperaceae,Cyperus,erythrorhizos,39887,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Cyperus esculentus,yellow nutsedge,yellow nutsedge,Cyperaceae,Cyperus,esculentus,39888,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Cyperus esculentus var. leptostachyus,yellow nutsedge,yellow nutsedge,Cyperaceae,Cyperus,esculentus,534184,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Cyperus filicinus,fern flatsedge,fern flatsedge,Cyperaceae,Cyperus,filicinus,39889,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Cyperus flavescens,yellow flatsedge,yellow flatsedge,Cyperaceae,Cyperus,flavescens,39891,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Cyperus flavicomus,whiteedge flatsedge,whiteedge flatsedge,Cyperaceae,Cyperus,flavicomus,501923,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Cyperus fuscus,brown flatsedge,brown flatsedge,Cyperaceae,Cyperus,fuscus,39927,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Cyperus grayi,Gray's flatsedge,Gray's flatsedge,Cyperaceae,Cyperus,grayi,39892,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Cyperus houghtonii,Houghton's flatsedge,Houghton's flatsedge,Cyperaceae,Cyperus,houghtonii,39932,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Cyperus hystricinus,bristly flatsedge,bristly flatsedge,Cyperaceae,Cyperus,hystricinus,501928,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Cyperus iria,ricefield flatsedge,ricefield flatsedge,Cyperaceae,Cyperus,iria,39934,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Cyperus lancastriensis,manyflower flatsedge,manyflower flatsedge,Cyperaceae,Cyperus,lancastriensis,39893,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Cyperus lupulinus,Great Plains flatsedge,Great Plains flatsedge,Cyperaceae,Cyperus,lupulinus,501933,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Cyperus lupulinus ssp. lupulinus,Great Plains flatsedge,Great Plains flatsedge,Cyperaceae,Cyperus,lupulinus,523933,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Cyperus lupulinus ssp. macilentus,Great Plains flatsedge,Great Plains flatsedge,Cyperaceae,Cyperus,lupulinus,523934,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Cyperus ochraceus,pond flatsedge,pond flatsedge,Cyperaceae,Cyperus,ochraceus,39947,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Cyperus odoratus,fragrant flatsedge,fragrant flatsedge,Cyperaceae,Cyperus,odoratus,39894,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Cyperus plukenetii,Plukenet's flatsedge,Plukenet's flatsedge,Cyperaceae,Cyperus,plukenetii,39956,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Cyperus polystachyos,manyspike flatsedge,manyspike flatsedge,Cyperaceae,Cyperus,polystachyos,39957,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Cyperus polystachyos var. texensis,Texan flatsedge,Texan flatsedge,Cyperaceae,Cyperus,polystachyos,527644,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Cyperus refractus,reflexed flatsedge,reflexed flatsedge,Cyperaceae,Cyperus,refractus,39897,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Cyperus retrofractus,rough flatsedge,rough flatsedge,Cyperaceae,Cyperus,retrofractus,39961,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Cyperus retrorsus,pine barren flatsedge,pine barren flatsedge,Cyperaceae,Cyperus,retrorsus,39898,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Cyperus retrorsus var. retrorsus,pine barren flatsedge,pine barren flatsedge,Cyperaceae,Cyperus,retrorsus,527646,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Cyperus rotundus,nutgrass,nutgrass,Cyperaceae,Cyperus,rotundus,39900,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Cyperus schweinitzii,Schweinitz's flatsedge,Schweinitz's flatsedge,Cyperaceae,Cyperus,schweinitzii,39963,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Cyperus serotinus,tidalmarsh flatsedge,tidalmarsh flatsedge,Cyperaceae,Cyperus,serotinus,39964,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Cyperus squarrosus,bearded flatsedge,bearded flatsedge,Cyperaceae,Cyperus,squarrosus,501940,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Cyperus strigosus,strawcolored flatsedge,strawcolored flatsedge,Cyperaceae,Cyperus,strigosus,39901,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Cypripedium sp.,lady's slipper,lady's slipper,Orchidaceae,Cypripedium,,43533,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Cypripedium acaule,moccasin flower,moccasin flower,Orchidaceae,Cypripedium,acaule,43534,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Cypripedium candidum,white lady's slipper,white lady's slipper,Orchidaceae,Cypripedium,candidum,43542,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Cypripedium parviflorum,lesser yellow lady's slipper,lesser yellow lady's slipper,Orchidaceae,Cypripedium,parviflorum,501943,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Cypripedium reginae,showy lady's slipper,showy lady's slipper,Orchidaceae,Cypripedium,reginae,43538,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Cystopteris sp.,bladderfern,bladderfern,Dryopteridaceae,Cystopteris,,17480,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Cystopteris bulbifera,bulblet bladderfern,bulblet bladderfern,Dryopteridaceae,Cystopteris,bulbifera,17481,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Cystopteris fragilis,brittle bladderfern,brittle bladderfern,Dryopteridaceae,Cystopteris,fragilis,17482,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Cystopteris laurentiana,St. Lawrence bladderfern,St. Lawrence bladderfern,Dryopteridaceae,Cystopteris,laurentiana,17483,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Cystopteris protrusa,lowland bladderfern,lowland bladderfern,Dryopteridaceae,Cystopteris,protrusa,17485,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Cystopteris tennesseensis,Tennessee bladderfern,Tennessee bladderfern,Dryopteridaceae,Cystopteris,tennesseensis,17486,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Cystopteris tenuis,upland brittle bladderfern,upland brittle bladderfern,Dryopteridaceae,Cystopteris,tenuis,501961,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Cytisus sp.,broom,broom,Fabaceae,Cytisus,,500235,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Cytisus scoparius,Scotch broom,Scotch broom,Fabaceae,Cytisus,scoparius,501966,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Cytisus scoparius var. scoparius,Scotch broom,Scotch broom,Fabaceae,Cytisus,scoparius,527657,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Dactylis sp.,orchardgrass,orchardgrass,Poaceae,Dactylis,,193445,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Dactylis glomerata,orchardgrass,orchardgrass,Poaceae,Dactylis,glomerata,193446,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Dactylis glomerata ssp. glomerata,orchardgrass,orchardgrass,Poaceae,Dactylis,glomerata,193447,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Dactyloctenium sp.,crowfoot grass,crowfoot grass,Poaceae,Dactyloctenium,,41629,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Dactyloctenium aegyptium,Egyptian grass,Egyptian grass,Poaceae,Dactyloctenium,aegyptium,41630,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Dactylorhiza sp.,keyflower,keyflower,Orchidaceae,Dactylorhiza,,43549,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Dalea sp.,prairie clover,prairie clover,Fabaceae,Dalea,,26597,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Dalea candida,white prairie clover,white prairie clover,Fabaceae,Dalea,candida,26603,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Dalea candida var. candida,white prairie clover,white prairie clover,Fabaceae,Dalea,candida,192888,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Dalea leporina,foxtail prairie clover,foxtail prairie clover,Fabaceae,Dalea,leporina,26627,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Dalibarda sp.,dalibarda,dalibarda,Rosaceae,Dalibarda,,25160,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Dalibarda repens,robin runaway,robin runaway,Rosaceae,Dalibarda,repens,25161,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Danthonia sp.,oatgrass,oatgrass,Poaceae,Danthonia,,41631,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Danthonia compressa,flattened oatgrass,flattened oatgrass,Poaceae,Danthonia,compressa,41637,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Danthonia sericea,downy danthonia,downy danthonia,Poaceae,Danthonia,sericea,41635,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Danthonia spicata,poverty oatgrass,poverty oatgrass,Poaceae,Danthonia,spicata,41642,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Dasiphora sp.,shrubby cinquefoil,shrubby cinquefoil,Rosaceae,Dasiphora,,564842,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Dasistoma sp.,dasistoma,dasistoma,Scrophulariaceae,Dasistoma,,33580,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Dasistoma macrophylla,mullein foxglove,mullein foxglove,Scrophulariaceae,Dasistoma,macrophylla,33581,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Dasypyrum sp.,mosquitograss,mosquitograss,Poaceae,Dasypyrum,,193449,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Dasypyrum villosum,mosquitograss,mosquitograss,Poaceae,Dasypyrum,villosum,193450,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Datura sp.,jimsonweed,jimsonweed,Solanaceae,Datura,,30513,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Datura inoxia,pricklyburr,pricklyburr,Solanaceae,Datura,inoxia,501974,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Datura quercifolia,Chinese thorn-apple,Chinese thorn-apple,Solanaceae,Datura,quercifolia,30519,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Datura stramonium,jimsonweed,jimsonweed,Solanaceae,Datura,stramonium,30520,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Datura wrightii,sacred thorn-apple,sacred thorn-apple,Solanaceae,Datura,wrightii,30521,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Daucus sp.,wild carrot,wild carrot,Apiaceae,Daucus,,29476,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Daucus carota,Queen Anne's lace,Queen Anne's lace,Apiaceae,Daucus,carota,29477,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Decodon sp.,decodon,decodon,Lythraceae,Decodon,,182099,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Decodon verticillatus,swamp loosestrife,swamp loosestrife,Lythraceae,Decodon,verticillatus,27076,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Delphinium sp.,larkspur,larkspur,Ranunculaceae,Delphinium,,18457,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Delphinium exaltatum,tall larkspur,tall larkspur,Ranunculaceae,Delphinium,exaltatum,18553,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Delphinium tricorne,dwarf larkspur,dwarf larkspur,Ranunculaceae,Delphinium,tricorne,18515,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Dennstaedtia sp.,hayscented fern,hayscented fern,Dennstaedtiaceae,Dennstaedtia,,17488,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Dennstaedtia punctilobula,eastern hayscented fern,eastern hayscented fern,Dennstaedtiaceae,Dennstaedtia,punctilobula,17491,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Dennstaedtiaceae,,,Dennstaedtiaceae,,,17222,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Deparia sp.,false spleenwort,false spleenwort,Dryopteridaceae,Deparia,,500238,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Deparia acrostichoides,silver false spleenwort,silver false spleenwort,Dryopteridaceae,Deparia,acrostichoides,501994,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Deschampsia sp.,hairgrass,hairgrass,Poaceae,Deschampsia,,40585,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Deschampsia caespitosa,tufted hairgrass,tufted hairgrass,Poaceae,Deschampsia,caespitosa,40586,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Deschampsia flexuosa,wavy hairgrass,wavy hairgrass,Poaceae,Deschampsia,flexuosa,40595,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Deschampsia flexuosa var. flexuosa,wavy hairgrass,wavy hairgrass,Poaceae,Deschampsia,flexuosa,527665,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Descurainia sp.,tansymustard,tansymustard,Brassicaceae,Descurainia,,22819,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Descurainia pinnata,western tansymustard,western tansymustard,Brassicaceae,Descurainia,pinnata,22826,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Descurainia pinnata ssp. brachycarpa,western tansymustard,western tansymustard,Brassicaceae,Descurainia,pinnata,22828,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Descurainia pinnata ssp. intermedia,western tansymustard,western tansymustard,Brassicaceae,Descurainia,pinnata,22832,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Descurainia sophia,herb sophia,herb sophia,Brassicaceae,Descurainia,sophia,22843,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
